id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,description
27877,نسواني,تياب,تياب قسم علوي,قمصان,كحلي,صيفي,كاجوال,
6289,رجالي,تياب,تياب قسم علوي,كنزات,بني,صيفي,كاجوال,
19744,رجالي,تياب,تياب قسم علوي,جاكيتات,أخضر,خريفي,كاجوال,
11529,رجالي,تياب,تياب قسم علوي,كنزات صوف,رمادي,خريفي,كاجوال,
1890,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,شتوي,كاجوال,
15189,رجالي,تياب,تياب قسم علوي,كنزات,أخضر,خريفي,كاجوال,
39185,نسواني,تياب,تياب قسم علوي,كُرتات,كاكي,صيفي,تراثي,
59060,نسواني,تياب,تياب قسم علوي,كُرتات,أحمر,صيفي,تراثي,
4718,بناتي,تياب,تياب قسم علوي,كنزات,أصفر,صيفي,كاجوال,
56814,نسواني,تياب,تياب قسم علوي,كُرتيات,عدة ألوان,صيفي,تراثي,
13884,رجالي,تياب,تياب قسم علوي,قمصان,أسود,خريفي,كاجوال,
19582,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,صيفي,كاجوال,
6873,نسواني,تياب,فستان,فساتين,أسود,صيفي,كاجوال,
26951,نسواني,تياب,تياب قسم علوي,كنزات,تركوازي غامق,صيفي,كاجوال,
27883,نسواني,تياب,تياب قسم علوي,كنزات,زهري,صيفي,كاجوال,
30834,نسواني,تياب,تياب قسم علوي,كُرتات,أزرق,صيفي,تراثي,
42428,نسواني,تياب,تياب قسم علوي,كُرتات,بني,صيفي,تراثي,
12358,رجالي,تياب,تياب قسم علوي,قمصان,سكري,خريفي,رسمي,
9235,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,رسمي,
53768,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
54915,رجالي,تياب,تياب قسم علوي,كنزات,سكري,صيفي,كاجوال,
9651,رجالي,تياب,تياب قسم علوي,قمصان,أخضر,خريفي,كاجوال,
8783,رجالي,تياب,تياب قسم علوي,قمصان,أحمر,خريفي,كاجوال,
4972,رجالي,تياب,تياب قسم علوي,قمصان,أخضر,صيفي,كاجوال,
38601,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
59636,نسواني,تياب,ساري,ساريات,أخضر بحري,خريفي,تراثي,
10857,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
10259,رجالي,تياب,تياب قسم سفلي,بناطلين,أسود,خريفي,رسمي,
59404,نسواني,تياب,تياب قسم علوي,توبات,أزرق,خريفي,كاجوال,
3965,نسواني,تياب,تياب قسم علوي,توبات,أبيض,صيفي,كاجوال,
29773,رجالي,تياب,تياب قسم علوي,قمصان,أخضر,صيفي,كاجوال,
9463,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,رسمي,
20251,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,خريفي,كاجوال,
14064,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,خريفي,كاجوال,
5433,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
59299,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
27848,نسواني,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
31111,ولادي,تياب,تياب قسم سفلي,جينزات,أسود,صيفي,كاجوال,
13241,رجالي,تياب,تياب قسم علوي,جاكيتات,أبيض,خريفي,كاجوال,
54586,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,صيفي,تراثي,
43531,نسواني,تياب,تياب قسم علوي,توبات,أبيض مائل للسكري,صيفي,كاجوال,
46271,نسواني,تياب,فستان,فساتين,أزرق,صيفي,كاجوال,
7156,رجالي,تياب,تياب قسم علوي,قمصان,أسود,خريفي,كاجوال,
16501,رجالي,تياب,تياب قسم علوي,كنزات,بني,خريفي,كاجوال,
6084,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
19549,رجالي,تياب,تياب قسم علوي,كنزات شتوية قطن,رمادي,خريفي,كاجوال,
31323,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,صيفي,تراثي,
57131,نسواني,تياب,تياب قسم علوي,توبات,تركوازي غامق,صيفي,كاجوال,
40186,نسواني,تياب,تياب قسم علوي,كُرتيات,أسود,صيفي,تراثي,
59897,نسواني,تياب,فستان,فساتين,أصفر,خريفي,كاجوال,
11724,نسواني,تياب,تياب قسم علوي,قمصان,أحمر,خريفي,كاجوال,
52443,نسواني,تياب,بيجامات,قمصان نوم,أخضر,شتوي,كاجوال,
34235,رجالي,تياب,تياب قسم علوي,كنزات,سكري,صيفي,كاجوال,
7532,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,رياضي,
22350,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
2040,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
13417,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,كاجوال,
27622,رجالي,تياب,تياب قسم سفلي,بناطلين,رمادي,صيفي,كاجوال,
3192,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
11340,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,صيفي,كاجوال,
36562,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
11172,رجالي,تياب,تياب قسم علوي,كنزات صوف,أحمر,خريفي,كاجوال,
39718,نسواني,تياب,تياب قسم علوي,توبات,بيج,صيفي,كاجوال,
41602,رجالي,تياب,تياب قسم علوي,قمصان,كحلي,صيفي,كاجوال,
33222,نسواني,تياب,تياب قسم علوي,تونيكات,بني,صيفي,كاجوال,
36750,بناتي,تياب,فستان,فساتين,كحلي,صيفي,كاجوال,
34007,بناتي,تياب,تياب قسم علوي,توبات,زهري,صيفي,كاجوال,
17285,رجالي,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
28458,نسواني,تياب,تياب قسم سفلي,بناطلين كابري,أزرق,صيفي,رياضي,
16357,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,رسمي,
7700,نسواني,تياب,تياب قسم علوي,توبات,زهري,خريفي,كاجوال,
27410,نسواني,تياب,بيجامات,بنطلونات مريحة,عدة ألوان,صيفي,كاجوال,
2272,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,رياضي,
8748,رجالي,تياب,تياب قسم علوي,قمصان,برتقالي,خريفي,كاجوال,
16191,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
12531,نسواني,تياب,تياب قسم علوي,كنزات شتوية قطن,زهري,خريفي,كاجوال,
42241,نسواني,تياب,تياب قسم علوي,توبات,بنفسجي,صيفي,كاجوال,
24053,رجالي,تياب,تياب قسم علوي,كنزات,رمادي غامق,خريفي,كاجوال,
10054,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,رياضي,
59609,نسواني,تياب,ساري,ساريات,كاكي,خريفي,تراثي,
17271,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,خريفي,كاجوال,
23044,نسواني,تياب,تياب قسم سفلي,ليغنغز,بني,خريفي,كاجوال,
51464,نسواني,تياب,تياب قسم علوي,توبات,زيتي,صيفي,كاجوال,
30453,رجالي,تياب,تياب قسم سفلي,جينزات,أبيض,صيفي,كاجوال,
2286,رجالي,تياب,تياب قسم علوي,كنزات شتوية قطن,أسود,خريفي,رياضي,
31581,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
3354,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
24605,نسواني,تياب,طقم تياب,أطقم كُرتا,زهري,خريفي,تراثي,
10430,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
56225,رجالي,تياب,بيجامات,بيجامات نوم,أسود,صيفي,كاجوال,
39388,رجالي,تياب,تياب قسم سفلي,جينزات,أسود,صيفي,كاجوال,
14090,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,كاجوال,
37212,رجالي,تياب,تياب قسم علوي,قمصان,زهري,صيفي,كاجوال,
6242,نسواني,تياب,تياب قسم علوي,كنزات,بنفسجي,صيفي,كاجوال,
17615,ولادي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
3730,رجالي,تياب,تياب قسم علوي,كنزات,أصفر,صيفي,رياضي,
26152,رجالي,تياب,تياب قسم سفلي,بناطلين,رمادي,صيفي,رسمي,
12367,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,رسمي,
54572,نسواني,تياب,تياب قسم علوي,كُرتات,زهري,صيفي,تراثي,
46285,نسواني,تياب,فستان,فساتين,عدة ألوان,صيفي,كاجوال,
51232,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
9804,رجالي,تياب,تياب قسم علوي,قمصان,أسود,خريفي,رسمي,
6070,نسواني,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
26360,نسواني,تياب,تياب قسم علوي,كنزات,رمادي,صيفي,كاجوال,
12155,نسواني,تياب,تياب قسم سفلي,ليغنغز,بيج,خريفي,تراثي,
3502,نسواني,تياب,تياب قسم علوي,كنزات,أسود,خريفي,رياضي,
10602,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,خريفي,رياضي,
20097,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,خريفي,تراثي,
15370,نسواني,تياب,تياب قسم علوي,كنزات شتوية قطن,زهري,خريفي,كاجوال,
21145,نسواني,تياب,تياب قسم علوي,قمصان,أسود,خريفي,كاجوال,
4727,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
1609,نسواني,تياب,تياب قسم علوي,كنزات شتوية قطن,زهري,خريفي,رياضي,
59403,نسواني,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
29774,رجالي,تياب,تياب قسم علوي,قمصان,بنفسجي,صيفي,كاجوال,
3962,نسواني,تياب,تياب قسم علوي,توبات,أسود,صيفي,كاجوال,
9464,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,رسمي,
17249,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,كاجوال,
29546,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
9656,رجالي,تياب,تياب قسم علوي,قمصان,خمري,خريفي,كاجوال,
18201,رجالي,تياب,تياب قسم علوي,جاكيتات,زيتي,خريفي,كاجوال,
4975,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
38606,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
59631,نسواني,تياب,ساري,ساريات,أحمر,خريفي,تراثي,
10850,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,كاجوال,
26956,نسواني,تياب,تياب قسم علوي,توبات,أسود,صيفي,كاجوال,
30833,نسواني,تياب,تياب قسم علوي,كُرتات,بيج,صيفي,تراثي,
27884,نسواني,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,رسمي,
3708,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
10408,نسواني,تياب,تياب قسم علوي,توبات,أسود,خريفي,كاجوال,
1863,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
39182,نسواني,تياب,تياب قسم علوي,كُرتات,ماجنتا,صيفي,تراثي,
41098,نسواني,تياب,تياب قسم علوي,توبات,سكري,صيفي,كاجوال,
56813,نسواني,تياب,تياب قسم علوي,كُرتيات,عدة ألوان,صيفي,تراثي,
15348,رجالي,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
12951,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
6048,رجالي,تياب,تياب قسم علوي,قمصان,أسود,صيفي,كاجوال,
13883,رجالي,تياب,تياب قسم علوي,قمصان,بنفسجي,خريفي,كاجوال,
19585,نسواني,تياب,تياب قسم علوي,توبات,أزرق,صيفي,كاجوال,
6874,نسواني,تياب,فستان,فساتين,زهري,صيفي,كاجوال,
27870,نسواني,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,كاجوال مرتب,
8314,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,كاجوال,
31129,بناتي,تياب,فستان,فساتين,ماجنتا,صيفي,كاجوال,
43509,نسواني,تياب,فستان,فساتين,رمادي مموج,صيفي,كاجوال,
39344,رجالي,تياب,تياب قسم علوي,كنزات,أخضر,خريفي,كاجوال,
1897,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,شتوي,رياضي,
57109,نسواني,تياب,تياب قسم علوي,تونيكات,أزرق,صيفي,كاجوال,
25529,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
39176,نسواني,تياب,تياب قسم علوي,كُرتات,بنفسجي,صيفي,تراثي,
